constructorId,position,points,year,RaceName,round,raceId
red_bull,1.0,40.0,2017,Malaysian Grand Prix,15,2017_15
mercedes,2.0,28.0,2017,Malaysian Grand Prix,15,2017_15
ferrari,3.0,12.0,2017,Malaysian Grand Prix,15,2017_15
force_india,4.0,9.0,2017,Malaysian Grand Prix,15,2017_15
mclaren,5.0,6.0,2017,Malaysian Grand Prix,15,2017_15
williams,6.0,6.0,2017,Malaysian Grand Prix,15,2017_15
haas,7.0,0.0,2017,Malaysian Grand Prix,15,2017_15
renault,8.0,0.0,2017,Malaysian Grand Prix,15,2017_15
sauber,9.0,0.0,2017,Malaysian Grand Prix,15,2017_15
toro_rosso,10.0,0.0,2017,Malaysian Grand Prix,15,2017_15
mercedes,1.0,37.0,2017,Japanese Grand Prix,16,2017_16
red_bull,2.0,33.0,2017,Japanese Grand Prix,16,2017_16
force_india,3.0,14.0,2017,Japanese Grand Prix,16,2017_16
ferrari,4.0,10.0,2017,Japanese Grand Prix,16,2017_16
haas,5.0,6.0,2017,Japanese Grand Prix,16,2017_16
williams,6.0,1.0,2017,Japanese Grand Prix,16,2017_16
mclaren,7.0,0.0,2017,Japanese Grand Prix,16,2017_16
renault,8.0,0.0,2017,Japanese Grand Prix,16,2017_16
sauber,9.0,0.0,2017,Japanese Grand Prix,16,2017_16
toro_rosso,10.0,0.0,2017,Japanese Grand Prix,16,2017_16
mercedes,1.0,35.0,2017,United States Grand Prix,17,2017_17
ferrari,2.0,33.0,2017,United States Grand Prix,17,2017_17
force_india,3.0,12.0,2017,United States Grand Prix,17,2017_17
red_bull,4.0,12.0,2017,United States Grand Prix,17,2017_17
renault,5.0,6.0,2017,United States Grand Prix,17,2017_17
williams,6.0,2.0,2017,United States Grand Prix,17,2017_17
toro_rosso,7.0,1.0,2017,United States Grand Prix,17,2017_17
haas,8.0,0.0,2017,United States Grand Prix,17,2017_17
mclaren,9.0,0.0,2017,United States Grand Prix,17,2017_17
sauber,10.0,0.0,2017,United States Grand Prix,17,2017_17
ferrari,1.0,27.0,2017,Mexican Grand Prix,18,2017_18
red_bull,2.0,25.0,2017,Mexican Grand Prix,18,2017_18
mercedes,3.0,20.0,2017,Mexican Grand Prix,18,2017_18
force_india,4.0,16.0,2017,Mexican Grand Prix,18,2017_18
williams,5.0,8.0,2017,Mexican Grand Prix,18,2017_18
haas,6.0,4.0,2017,Mexican Grand Prix,18,2017_18
mclaren,7.0,1.0,2017,Mexican Grand Prix,18,2017_18
renault,8.0,0.0,2017,Mexican Grand Prix,18,2017_18
sauber,9.0,0.0,2017,Mexican Grand Prix,18,2017_18
toro_rosso,10.0,0.0,2017,Mexican Grand Prix,18,2017_18
ferrari,1.0,40.0,2017,Brazilian Grand Prix,19,2017_19
mercedes,2.0,30.0,2017,Brazilian Grand Prix,19,2017_19
red_bull,3.0,18.0,2017,Brazilian Grand Prix,19,2017_19
williams,4.0,6.0,2017,Brazilian Grand Prix,19,2017_19
mclaren,5.0,4.0,2017,Brazilian Grand Prix,19,2017_19
force_india,6.0,2.0,2017,Brazilian Grand Prix,19,2017_19
renault,7.0,1.0,2017,Brazilian Grand Prix,19,2017_19
haas,8.0,0.0,2017,Brazilian Grand Prix,19,2017_19
sauber,9.0,0.0,2017,Brazilian Grand Prix,19,2017_19
toro_rosso,10.0,0.0,2017,Brazilian Grand Prix,19,2017_19
mercedes,1.0,43.0,2017,Abu Dhabi Grand Prix,20,2017_20
ferrari,2.0,27.0,2017,Abu Dhabi Grand Prix,20,2017_20
force_india,3.0,10.0,2017,Abu Dhabi Grand Prix,20,2017_20
red_bull,4.0,10.0,2017,Abu Dhabi Grand Prix,20,2017_20
renault,5.0,8.0,2017,Abu Dhabi Grand Prix,20,2017_20
mclaren,6.0,2.0,2017,Abu Dhabi Grand Prix,20,2017_20
williams,7.0,1.0,2017,Abu Dhabi Grand Prix,20,2017_20
haas,8.0,0.0,2017,Abu Dhabi Grand Prix,20,2017_20
sauber,9.0,0.0,2017,Abu Dhabi Grand Prix,20,2017_20
toro_rosso,10.0,0.0,2017,Abu Dhabi Grand Prix,20,2017_20
ferrari,1.0,40.0,2018,Australian Grand Prix,1,2018_1
mercedes,2.0,22.0,2018,Australian Grand Prix,1,2018_1
red_bull,3.0,20.0,2018,Australian Grand Prix,1,2018_1
mclaren,4.0,12.0,2018,Australian Grand Prix,1,2018_1
renault,5.0,7.0,2018,Australian Grand Prix,1,2018_1
force_india,6.0,0.0,2018,Australian Grand Prix,1,2018_1
haas,7.0,0.0,2018,Australian Grand Prix,1,2018_1
sauber,8.0,0.0,2018,Australian Grand Prix,1,2018_1
toro_rosso,9.0,0.0,2018,Australian Grand Prix,1,2018_1
williams,10.0,0.0,2018,Australian Grand Prix,1,2018_1
mercedes,1.0,33.0,2018,Bahrain Grand Prix,2,2018_2
ferrari,2.0,25.0,2018,Bahrain Grand Prix,2,2018_2
toro_rosso,3.0,12.0,2018,Bahrain Grand Prix,2,2018_2
haas,4.0,10.0,2018,Bahrain Grand Prix,2,2018_2
mclaren,5.0,10.0,2018,Bahrain Grand Prix,2,2018_2
renault,6.0,8.0,2018,Bahrain Grand Prix,2,2018_2
sauber,7.0,2.0,2018,Bahrain Grand Prix,2,2018_2
force_india,8.0,1.0,2018,Bahrain Grand Prix,2,2018_2
red_bull,9.0,0.0,2018,Bahrain Grand Prix,2,2018_2
williams,10.0,0.0,2018,Bahrain Grand Prix,2,2018_2
red_bull,1.0,35.0,2018,Chinese Grand Prix,3,2018_3
mercedes,2.0,30.0,2018,Chinese Grand Prix,3,2018_3
ferrari,3.0,19.0,2018,Chinese Grand Prix,3,2018_3
renault,4.0,10.0,2018,Chinese Grand Prix,3,2018_3
mclaren,5.0,6.0,2018,Chinese Grand Prix,3,2018_3
haas,6.0,1.0,2018,Chinese Grand Prix,3,2018_3
force_india,7.0,0.0,2018,Chinese Grand Prix,3,2018_3
sauber,8.0,0.0,2018,Chinese Grand Prix,3,2018_3
toro_rosso,9.0,0.0,2018,Chinese Grand Prix,3,2018_3
williams,10.0,0.0,2018,Chinese Grand Prix,3,2018_3
ferrari,1.0,30.0,2018,Azerbaijan Grand Prix,4,2018_4
mercedes,2.0,25.0,2018,Azerbaijan Grand Prix,4,2018_4
force_india,3.0,15.0,2018,Azerbaijan Grand Prix,4,2018_4
renault,4.0,10.0,2018,Azerbaijan Grand Prix,4,2018_4
mclaren,5.0,8.0,2018,Azerbaijan Grand Prix,4,2018_4
sauber,6.0,8.0,2018,Azerbaijan Grand Prix,4,2018_4
williams,7.0,4.0,2018,Azerbaijan Grand Prix,4,2018_4
toro_rosso,8.0,1.0,2018,Azerbaijan Grand Prix,4,2018_4
haas,9.0,0.0,2018,Azerbaijan Grand Prix,4,2018_4
red_bull,10.0,0.0,2018,Azerbaijan Grand Prix,4,2018_4
mercedes,1.0,43.0,2018,Spanish Grand Prix,5,2018_5
red_bull,2.0,25.0,2018,Spanish Grand Prix,5,2018_5
ferrari,3.0,12.0,2018,Spanish Grand Prix,5,2018_5
haas,4.0,8.0,2018,Spanish Grand Prix,5,2018_5
renault,5.0,6.0,2018,Spanish Grand Prix,5,2018_5
mclaren,6.0,4.0,2018,Spanish Grand Prix,5,2018_5
force_india,7.0,2.0,2018,Spanish Grand Prix,5,2018_5
sauber,8.0,1.0,2018,Spanish Grand Prix,5,2018_5
toro_rosso,9.0,0.0,2018,Spanish Grand Prix,5,2018_5
williams,10.0,0.0,2018,Spanish Grand Prix,5,2018_5
ferrari,1.0,30.0,2018,Monaco Grand Prix,6,2018_6
red_bull,2.0,27.0,2018,Monaco Grand Prix,6,2018_6
mercedes,3.0,25.0,2018,Monaco Grand Prix,6,2018_6
force_india,4.0,8.0,2018,Monaco Grand Prix,6,2018_6
toro_rosso,5.0,6.0,2018,Monaco Grand Prix,6,2018_6
renault,6.0,5.0,2018,Monaco Grand Prix,6,2018_6
haas,7.0,0.0,2018,Monaco Grand Prix,6,2018_6
mclaren,8.0,0.0,2018,Monaco Grand Prix,6,2018_6
sauber,9.0,0.0,2018,Monaco Grand Prix,6,2018_6
williams,10.0,0.0,2018,Monaco Grand Prix,6,2018_6
ferrari,1.0,33.0,2018,Canadian Grand Prix,7,2018_7
mercedes,2.0,28.0,2018,Canadian Grand Prix,7,2018_7
red_bull,3.0,27.0,2018,Canadian Grand Prix,7,2018_7
renault,4.0,10.0,2018,Canadian Grand Prix,7,2018_7
force_india,5.0,2.0,2018,Canadian Grand Prix,7,2018_7
sauber,6.0,1.0,2018,Canadian Grand Prix,7,2018_7
haas,7.0,0.0,2018,Canadian Grand Prix,7,2018_7
mclaren,8.0,0.0,2018,Canadian Grand Prix,7,2018_7
toro_rosso,9.0,0.0,2018,Canadian Grand Prix,7,2018_7
williams,10.0,0.0,2018,Canadian Grand Prix,7,2018_7
mercedes,1.0,31.0,2018,French Grand Prix,8,2018_8
red_bull,2.0,30.0,2018,French Grand Prix,8,2018_8
ferrari,3.0,25.0,2018,French Grand Prix,8,2018_8
haas,4.0,8.0,2018,French Grand Prix,8,2018_8
renault,5.0,6.0,2018,French Grand Prix,8,2018_8
sauber,6.0,1.0,2018,French Grand Prix,8,2018_8
force_india,7.0,0.0,2018,French Grand Prix,8,2018_8
mclaren,8.0,0.0,2018,French Grand Prix,8,2018_8
toro_rosso,9.0,0.0,2018,French Grand Prix,8,2018_8
williams,10.0,0.0,2018,French Grand Prix,8,2018_8
ferrari,1.0,33.0,2018,Austrian Grand Prix,9,2018_9
red_bull,2.0,25.0,2018,Austrian Grand Prix,9,2018_9
haas,3.0,22.0,2018,Austrian Grand Prix,9,2018_9
force_india,4.0,14.0,2018,Austrian Grand Prix,9,2018_9
mclaren,5.0,4.0,2018,Austrian Grand Prix,9,2018_9
sauber,6.0,3.0,2018,Austrian Grand Prix,9,2018_9
mercedes,7.0,0.0,2018,Austrian Grand Prix,9,2018_9
renault,8.0,0.0,2018,Austrian Grand Prix,9,2018_9
toro_rosso,9.0,0.0,2018,Austrian Grand Prix,9,2018_9
williams,10.0,0.0,2018,Austrian Grand Prix,9,2018_9
ferrari,1.0,40.0,2018,British Grand Prix,10,2018_10
mercedes,2.0,30.0,2018,British Grand Prix,10,2018_10
red_bull,3.0,10.0,2018,British Grand Prix,10,2018_10
renault,4.0,8.0,2018,British Grand Prix,10,2018_10
force_india,5.0,7.0,2018,British Grand Prix,10,2018_10
mclaren,6.0,4.0,2018,British Grand Prix,10,2018_10
haas,7.0,2.0,2018,British Grand Prix,10,2018_10
sauber,8.0,0.0,2018,British Grand Prix,10,2018_10
toro_rosso,9.0,0.0,2018,British Grand Prix,10,2018_10
williams,10.0,0.0,2018,British Grand Prix,10,2018_10
mercedes,1.0,43.0,2018,German Grand Prix,11,2018_11
ferrari,2.0,15.0,2018,German Grand Prix,11,2018_11
red_bull,3.0,12.0,2018,German Grand Prix,11,2018_11
force_india,4.0,10.0,2018,German Grand Prix,11,2018_11
renault,5.0,10.0,2018,German Grand Prix,11,2018_11
haas,6.0,8.0,2018,German Grand Prix,11,2018_11
sauber,7.0,2.0,2018,German Grand Prix,11,2018_11
toro_rosso,8.0,1.0,2018,German Grand Prix,11,2018_11
mclaren,9.0,0.0,2018,German Grand Prix,11,2018_11
williams,10.0,0.0,2018,German Grand Prix,11,2018_11
mercedes,1.0,35.0,2018,Hungarian Grand Prix,12,2018_12
ferrari,2.0,33.0,2018,Hungarian Grand Prix,12,2018_12
red_bull,3.0,12.0,2018,Hungarian Grand Prix,12,2018_12
toro_rosso,4.0,8.0,2018,Hungarian Grand Prix,12,2018_12
haas,5.0,7.0,2018,Hungarian Grand Prix,12,2018_12
mclaren,6.0,4.0,2018,Hungarian Grand Prix,12,2018_12
renault,7.0,2.0,2018,Hungarian Grand Prix,12,2018_12
force_india,8.0,0.0,2018,Hungarian Grand Prix,12,2018_12
sauber,9.0,0.0,2018,Hungarian Grand Prix,12,2018_12
williams,10.0,0.0,2018,Hungarian Grand Prix,12,2018_12
mercedes,1.0,30.0,2018,Belgian Grand Prix,13,2018_13
ferrari,2.0,25.0,2018,Belgian Grand Prix,13,2018_13
force_india,3.0,18.0,2018,Belgian Grand Prix,13,2018_13
red_bull,4.0,15.0,2018,Belgian Grand Prix,13,2018_13
haas,5.0,10.0,2018,Belgian Grand Prix,13,2018_13
toro_rosso,6.0,2.0,2018,Belgian Grand Prix,13,2018_13
sauber,7.0,1.0,2018,Belgian Grand Prix,13,2018_13
mclaren,8.0,0.0,2018,Belgian Grand Prix,13,2018_13
renault,9.0,0.0,2018,Belgian Grand Prix,13,2018_13
williams,10.0,0.0,2018,Belgian Grand Prix,13,2018_13
mercedes,1.0,40.0,2018,Italian Grand Prix,14,2018_14
ferrari,2.0,30.0,2018,Italian Grand Prix,14,2018_14
force_india,3.0,14.0,2018,Italian Grand Prix,14,2018_14
red_bull,4.0,10.0,2018,Italian Grand Prix,14,2018_14
renault,5.0,4.0,2018,Italian Grand Prix,14,2018_14
williams,6.0,3.0,2018,Italian Grand Prix,14,2018_14
haas,7.0,0.0,2018,Italian Grand Prix,14,2018_14
mclaren,8.0,0.0,2018,Italian Grand Prix,14,2018_14
sauber,9.0,0.0,2018,Italian Grand Prix,14,2018_14
toro_rosso,10.0,0.0,2018,Italian Grand Prix,14,2018_14
mercedes,1.0,37.0,2018,Singapore Grand Prix,15,2018_15
red_bull,2.0,26.0,2018,Singapore Grand Prix,15,2018_15
ferrari,3.0,25.0,2018,Singapore Grand Prix,15,2018_15
mclaren,4.0,6.0,2018,Singapore Grand Prix,15,2018_15
renault,5.0,5.0,2018,Singapore Grand Prix,15,2018_15
sauber,6.0,2.0,2018,Singapore Grand Prix,15,2018_15
force_india,7.0,0.0,2018,Singapore Grand Prix,15,2018_15
haas,8.0,0.0,2018,Singapore Grand Prix,15,2018_15
toro_rosso,9.0,0.0,2018,Singapore Grand Prix,15,2018_15
williams,10.0,0.0,2018,Singapore Grand Prix,15,2018_15
mercedes,1.0,43.0,2018,Russian Grand Prix,16,2018_16
ferrari,2.0,27.0,2018,Russian Grand Prix,16,2018_16
red_bull,3.0,18.0,2018,Russian Grand Prix,16,2018_16
sauber,4.0,6.0,2018,Russian Grand Prix,16,2018_16
haas,5.0,4.0,2018,Russian Grand Prix,16,2018_16
force_india,6.0,3.0,2018,Russian Grand Prix,16,2018_16
mclaren,7.0,0.0,2018,Russian Grand Prix,16,2018_16
renault,8.0,0.0,2018,Russian Grand Prix,16,2018_16
toro_rosso,9.0,0.0,2018,Russian Grand Prix,16,2018_16
williams,10.0,0.0,2018,Russian Grand Prix,16,2018_16
mercedes,1.0,43.0,2018,Japanese Grand Prix,17,2018_17
red_bull,2.0,27.0,2018,Japanese Grand Prix,17,2018_17
ferrari,3.0,18.0,2018,Japanese Grand Prix,17,2018_17
force_india,4.0,8.0,2018,Japanese Grand Prix,17,2018_17
haas,5.0,4.0,2018,Japanese Grand Prix,17,2018_17
renault,6.0,1.0,2018,Japanese Grand Prix,17,2018_17
mclaren,7.0,0.0,2018,Japanese Grand Prix,17,2018_17
sauber,8.0,0.0,2018,Japanese Grand Prix,17,2018_17
toro_rosso,9.0,0.0,2018,Japanese Grand Prix,17,2018_17
williams,10.0,0.0,2018,Japanese Grand Prix,17,2018_17
ferrari,1.0,37.0,2018,United States Grand Prix,18,2018_18
mercedes,2.0,25.0,2018,United States Grand Prix,18,2018_18
red_bull,3.0,18.0,2018,United States Grand Prix,18,2018_18
renault,4.0,14.0,2018,United States Grand Prix,18,2018_18
force_india,5.0,4.0,2018,United States Grand Prix,18,2018_18
toro_rosso,6.0,2.0,2018,United States Grand Prix,18,2018_18
sauber,7.0,1.0,2018,United States Grand Prix,18,2018_18
haas,8.0,0.0,2018,United States Grand Prix,18,2018_18
mclaren,9.0,0.0,2018,United States Grand Prix,18,2018_18
williams,10.0,0.0,2018,United States Grand Prix,18,2018_18
ferrari,1.0,33.0,2018,Mexican Grand Prix,19,2018_19
red_bull,2.0,25.0,2018,Mexican Grand Prix,19,2018_19
mercedes,3.0,22.0,2018,Mexican Grand Prix,19,2018_19
renault,4.0,8.0,2018,Mexican Grand Prix,19,2018_19
sauber,5.0,8.0,2018,Mexican Grand Prix,19,2018_19
mclaren,6.0,4.0,2018,Mexican Grand Prix,19,2018_19
toro_rosso,7.0,1.0,2018,Mexican Grand Prix,19,2018_19
force_india,8.0,0.0,2018,Mexican Grand Prix,19,2018_19
haas,9.0,0.0,2018,Mexican Grand Prix,19,2018_19
williams,10.0,0.0,2018,Mexican Grand Prix,19,2018_19
mercedes,1.0,35.0,2018,Brazilian Grand Prix,20,2018_20
red_bull,2.0,30.0,2018,Brazilian Grand Prix,20,2018_20
ferrari,3.0,23.0,2018,Brazilian Grand Prix,20,2018_20
haas,4.0,6.0,2018,Brazilian Grand Prix,20,2018_20
sauber,5.0,6.0,2018,Brazilian Grand Prix,20,2018_20
force_india,6.0,1.0,2018,Brazilian Grand Prix,20,2018_20
mclaren,7.0,0.0,2018,Brazilian Grand Prix,20,2018_20
renault,8.0,0.0,2018,Brazilian Grand Prix,20,2018_20
toro_rosso,9.0,0.0,2018,Brazilian Grand Prix,20,2018_20
williams,10.0,0.0,2018,Brazilian Grand Prix,20,2018_20
mercedes,1.0,35.0,2018,Abu Dhabi Grand Prix,21,2018_21
red_bull,2.0,27.0,2018,Abu Dhabi Grand Prix,21,2018_21
ferrari,3.0,18.0,2018,Abu Dhabi Grand Prix,21,2018_21
renault,4.0,8.0,2018,Abu Dhabi Grand Prix,21,2018_21
sauber,5.0,6.0,2018,Abu Dhabi Grand Prix,21,2018_21
force_india,6.0,4.0,2018,Abu Dhabi Grand Prix,21,2018_21
haas,7.0,3.0,2018,Abu Dhabi Grand Prix,21,2018_21
mclaren,8.0,0.0,2018,Abu Dhabi Grand Prix,21,2018_21
toro_rosso,9.0,0.0,2018,Abu Dhabi Grand Prix,21,2018_21
williams,10.0,0.0,2018,Abu Dhabi Grand Prix,21,2018_21
mercedes,1.0,44.0,2019,Australian Grand Prix,1,2019_1
ferrari,2.0,22.0,2019,Australian Grand Prix,1,2019_1
red_bull,3.0,15.0,2019,Australian Grand Prix,1,2019_1
haas,4.0,8.0,2019,Australian Grand Prix,1,2019_1
renault,5.0,6.0,2019,Australian Grand Prix,1,2019_1
alfa,6.0,4.0,2019,Australian Grand Prix,1,2019_1
racing_point,7.0,2.0,2019,Australian Grand Prix,1,2019_1
toro_rosso,8.0,1.0,2019,Australian Grand Prix,1,2019_1
mclaren,9.0,0.0,2019,Australian Grand Prix,1,2019_1
williams,10.0,0.0,2019,Australian Grand Prix,1,2019_1
mercedes,1.0,43.0,2019,Bahrain Grand Prix,2,2019_2
ferrari,2.0,26.0,2019,Bahrain Grand Prix,2,2019_2
red_bull,3.0,16.0,2019,Bahrain Grand Prix,2,2019_2
mclaren,4.0,8.0,2019,Bahrain Grand Prix,2,2019_2
alfa,5.0,6.0,2019,Bahrain Grand Prix,2,2019_2
toro_rosso,6.0,2.0,2019,Bahrain Grand Prix,2,2019_2
racing_point,7.0,1.0,2019,Bahrain Grand Prix,2,2019_2
haas,8.0,0.0,2019,Bahrain Grand Prix,2,2019_2
renault,9.0,0.0,2019,Bahrain Grand Prix,2,2019_2
williams,10.0,0.0,2019,Bahrain Grand Prix,2,2019_2
mercedes,1.0,43.0,2019,Chinese Grand Prix,3,2019_3
ferrari,2.0,25.0,2019,Chinese Grand Prix,3,2019_3
red_bull,3.0,21.0,2019,Chinese Grand Prix,3,2019_3
renault,4.0,6.0,2019,Chinese Grand Prix,3,2019_3
racing_point,5.0,4.0,2019,Chinese Grand Prix,3,2019_3
alfa,6.0,2.0,2019,Chinese Grand Prix,3,2019_3
toro_rosso,7.0,1.0,2019,Chinese Grand Prix,3,2019_3
haas,8.0,0.0,2019,Chinese Grand Prix,3,2019_3
mclaren,9.0,0.0,2019,Chinese Grand Prix,3,2019_3
williams,10.0,0.0,2019,Chinese Grand Prix,3,2019_3
mercedes,1.0,43.0,2019,Azerbaijan Grand Prix,4,2019_4
ferrari,2.0,26.0,2019,Azerbaijan Grand Prix,4,2019_4
red_bull,3.0,12.0,2019,Azerbaijan Grand Prix,4,2019_4
mclaren,4.0,10.0,2019,Azerbaijan Grand Prix,4,2019_4
racing_point,5.0,10.0,2019,Azerbaijan Grand Prix,4,2019_4
alfa,6.0,1.0,2019,Azerbaijan Grand Prix,4,2019_4
haas,7.0,0.0,2019,Azerbaijan Grand Prix,4,2019_4
renault,8.0,0.0,2019,Azerbaijan Grand Prix,4,2019_4
toro_rosso,9.0,0.0,2019,Azerbaijan Grand Prix,4,2019_4
williams,10.0,0.0,2019,Azerbaijan Grand Prix,4,2019_4
mercedes,1.0,44.0,2019,Spanish Grand Prix,5,2019_5
red_bull,2.0,23.0,2019,Spanish Grand Prix,5,2019_5
ferrari,3.0,22.0,2019,Spanish Grand Prix,5,2019_5
haas,4.0,7.0,2019,Spanish Grand Prix,5,2019_5
mclaren,5.0,4.0,2019,Spanish Grand Prix,5,2019_5
toro_rosso,6.0,2.0,2019,Spanish Grand Prix,5,2019_5
alfa,7.0,0.0,2019,Spanish Grand Prix,5,2019_5
racing_point,8.0,0.0,2019,Spanish Grand Prix,5,2019_5
renault,9.0,0.0,2019,Spanish Grand Prix,5,2019_5
williams,10.0,0.0,2019,Spanish Grand Prix,5,2019_5
mercedes,1.0,40.0,2019,Monaco Grand Prix,6,2019_6
red_bull,2.0,23.0,2019,Monaco Grand Prix,6,2019_6
ferrari,3.0,18.0,2019,Monaco Grand Prix,6,2019_6
toro_rosso,4.0,10.0,2019,Monaco Grand Prix,6,2019_6
mclaren,5.0,8.0,2019,Monaco Grand Prix,6,2019_6
renault,6.0,2.0,2019,Monaco Grand Prix,6,2019_6
haas,7.0,1.0,2019,Monaco Grand Prix,6,2019_6
alfa,8.0,0.0,2019,Monaco Grand Prix,6,2019_6
racing_point,9.0,0.0,2019,Monaco Grand Prix,6,2019_6
williams,10.0,0.0,2019,Monaco Grand Prix,6,2019_6
mercedes,1.0,38.0,2019,Canadian Grand Prix,7,2019_7
ferrari,2.0,33.0,2019,Canadian Grand Prix,7,2019_7
red_bull,3.0,14.0,2019,Canadian Grand Prix,7,2019_7
renault,4.0,14.0,2019,Canadian Grand Prix,7,2019_7
racing_point,5.0,2.0,2019,Canadian Grand Prix,7,2019_7
toro_rosso,6.0,1.0,2019,Canadian Grand Prix,7,2019_7
alfa,7.0,0.0,2019,Canadian Grand Prix,7,2019_7
haas,8.0,0.0,2019,Canadian Grand Prix,7,2019_7
mclaren,9.0,0.0,2019,Canadian Grand Prix,7,2019_7
williams,10.0,0.0,2019,Canadian Grand Prix,7,2019_7
mercedes,1.0,43.0,2019,French Grand Prix,8,2019_8
ferrari,2.0,26.0,2019,French Grand Prix,8,2019_8
red_bull,3.0,13.0,2019,French Grand Prix,8,2019_8
mclaren,4.0,10.0,2019,French Grand Prix,8,2019_8
alfa,5.0,6.0,2019,French Grand Prix,8,2019_8
renault,6.0,4.0,2019,French Grand Prix,8,2019_8
haas,7.0,0.0,2019,French Grand Prix,8,2019_8
racing_point,8.0,0.0,2019,French Grand Prix,8,2019_8
toro_rosso,9.0,0.0,2019,French Grand Prix,8,2019_8
williams,10.0,0.0,2019,French Grand Prix,8,2019_8
red_bull,1.0,32.0,2019,Austrian Grand Prix,9,2019_9
ferrari,2.0,30.0,2019,Austrian Grand Prix,9,2019_9
mercedes,3.0,25.0,2019,Austrian Grand Prix,9,2019_9
mclaren,4.0,12.0,2019,Austrian Grand Prix,9,2019_9
alfa,5.0,3.0,2019,Austrian Grand Prix,9,2019_9
haas,6.0,0.0,2019,Austrian Grand Prix,9,2019_9
racing_point,7.0,0.0,2019,Austrian Grand Prix,9,2019_9
renault,8.0,0.0,2019,Austrian Grand Prix,9,2019_9
toro_rosso,9.0,0.0,2019,Austrian Grand Prix,9,2019_9
williams,10.0,0.0,2019,Austrian Grand Prix,9,2019_9
mercedes,1.0,44.0,2019,British Grand Prix,10,2019_10
red_bull,2.0,22.0,2019,British Grand Prix,10,2019_10
ferrari,3.0,15.0,2019,British Grand Prix,10,2019_10
mclaren,4.0,8.0,2019,British Grand Prix,10,2019_10
renault,5.0,7.0,2019,British Grand Prix,10,2019_10
alfa,6.0,4.0,2019,British Grand Prix,10,2019_10
toro_rosso,7.0,2.0,2019,British Grand Prix,10,2019_10
haas,8.0,0.0,2019,British Grand Prix,10,2019_10
racing_point,9.0,0.0,2019,British Grand Prix,10,2019_10
williams,10.0,0.0,2019,British Grand Prix,10,2019_10
red_bull,1.0,26.0,2019,German Grand Prix,11,2019_11
toro_rosso,2.0,23.0,2019,German Grand Prix,11,2019_11
ferrari,3.0,18.0,2019,German Grand Prix,11,2019_11
racing_point,4.0,12.0,2019,German Grand Prix,11,2019_11
haas,5.0,10.0,2019,German Grand Prix,11,2019_11
mclaren,6.0,10.0,2019,German Grand Prix,11,2019_11
mercedes,7.0,2.0,2019,German Grand Prix,11,2019_11
williams,8.0,1.0,2019,German Grand Prix,11,2019_11
alfa,9.0,0.0,2019,German Grand Prix,11,2019_11
renault,10.0,0.0,2019,German Grand Prix,11,2019_11
mercedes,1.0,29.0,2019,Hungarian Grand Prix,12,2019_12
ferrari,2.0,27.0,2019,Hungarian Grand Prix,12,2019_12
red_bull,3.0,27.0,2019,Hungarian Grand Prix,12,2019_12
mclaren,4.0,12.0,2019,Hungarian Grand Prix,12,2019_12
alfa,5.0,6.0,2019,Hungarian Grand Prix,12,2019_12
toro_rosso,6.0,1.0,2019,Hungarian Grand Prix,12,2019_12
haas,7.0,0.0,2019,Hungarian Grand Prix,12,2019_12
racing_point,8.0,0.0,2019,Hungarian Grand Prix,12,2019_12
renault,9.0,0.0,2019,Hungarian Grand Prix,12,2019_12
williams,10.0,0.0,2019,Hungarian Grand Prix,12,2019_12
ferrari,1.0,38.0,2019,Belgian Grand Prix,13,2019_13
mercedes,2.0,33.0,2019,Belgian Grand Prix,13,2019_13
red_bull,3.0,10.0,2019,Belgian Grand Prix,13,2019_13
racing_point,4.0,9.0,2019,Belgian Grand Prix,13,2019_13
toro_rosso,5.0,8.0,2019,Belgian Grand Prix,13,2019_13
renault,6.0,4.0,2019,Belgian Grand Prix,13,2019_13
alfa,7.0,0.0,2019,Belgian Grand Prix,13,2019_13
haas,8.0,0.0,2019,Belgian Grand Prix,13,2019_13
mclaren,9.0,0.0,2019,Belgian Grand Prix,13,2019_13
williams,10.0,0.0,2019,Belgian Grand Prix,13,2019_13
mercedes,1.0,34.0,2019,Italian Grand Prix,14,2019_14
ferrari,2.0,25.0,2019,Italian Grand Prix,14,2019_14
renault,3.0,22.0,2019,Italian Grand Prix,14,2019_14
red_bull,4.0,12.0,2019,Italian Grand Prix,14,2019_14
racing_point,5.0,6.0,2019,Italian Grand Prix,14,2019_14
alfa,6.0,2.0,2019,Italian Grand Prix,14,2019_14
mclaren,7.0,1.0,2019,Italian Grand Prix,14,2019_14
haas,8.0,0.0,2019,Italian Grand Prix,14,2019_14
toro_rosso,9.0,0.0,2019,Italian Grand Prix,14,2019_14
williams,10.0,0.0,2019,Italian Grand Prix,14,2019_14
ferrari,1.0,43.0,2019,Singapore Grand Prix,15,2019_15
red_bull,2.0,23.0,2019,Singapore Grand Prix,15,2019_15
mercedes,3.0,22.0,2019,Singapore Grand Prix,15,2019_15
mclaren,4.0,6.0,2019,Singapore Grand Prix,15,2019_15
toro_rosso,5.0,4.0,2019,Singapore Grand Prix,15,2019_15
renault,6.0,2.0,2019,Singapore Grand Prix,15,2019_15
alfa,7.0,1.0,2019,Singapore Grand Prix,15,2019_15
haas,8.0,0.0,2019,Singapore Grand Prix,15,2019_15
racing_point,9.0,0.0,2019,Singapore Grand Prix,15,2019_15
